id,budget,revenue,release_year,production_companies
4599,50000000,49718611,2004,Beacon Pictures
11141,0,0,2004,Irish Dreamtime
14024,15000000,14867514,2004,FilmEngine
11188,23000000,0,2004,VIP 3 Medienfonds
39386,0,0,2004,Ouille Productions
11632,23000000,16123851,2004,Focus Features
11184,0,0,2004,American Zoetrope
1997,74500000,62172050,2004,TF1 Films Production
842,0,3537961,2004,Open City Films
5460,0,0,2004,Original Film
1126,0,0,2004,Little Bird Productions
10742,0,12520799,2004,Wildwood Enterprises
10718,40000000,46546197,2004,Original Film
31063,0,0,2004,StudioCanal
16617,27000000,21148829,2004,Weed Road Pictures
9636,6800000,0,2004,Arc Productions
11171,0,1524966,2004,Desperate Pictures
17452,0,0,2004,John Downer Productions Ltd.
10609,0,0,2004,Labrador Films
13932,0,0,2004,Pixar Animation Studios
24653,0,0,2004,Fandango
17209,0,0,2004,Media Pro Pictures
11217,8500000,5001655,2004,Broken Lizard Industries
14844,23000000,12,2004,ETIC Films
8080,27000000,13000000,2004,Cruise/Wagner Productions
39850,0,0,2004,Solaris Film
12634,50000000,6808550,2004,Shangri-La Entertainment
8981,0,0,2004,Pathé Pictures International
10710,40000000,0,2004,Castle Rock Entertainment
26579,74050,176153,2004,Pretty Dangerous Films
16428,0,0,2004,Breakup Productions
11169,19250000,8112712,2004,Franchise Pictures
17047,26000000,28818995,2004,Maverick Films
19084,12000000,31179516,2004,Bird and a Bear Entertainment
12483,5000000,0,2004,Riding the Bullet Production
18923,6500000,1548955,2004,Hart-Sharp Entertainment
14846,35000000,22034832,2004,Blue Star Pictures
44524,0,0,2004,Rhône-Alpes Cinéma
8842,39000000,6614280,2004,Cort/Madden Productions
9965,0,0,2004,Apatow Productions
13702,15000000,1914166,2004,Killer Films
11128,60000000,74541707,2004,Beacon Communications
34560,0,0,2004,Disney Channel
11052,0,29170410,2004,Toho Company
26,1400000,0,2004,United King Films
20483,18000000,16702864,2004,Mad Chance
15483,2600000,1479042,2004,Medusa Film
2791,0,0,2004,Universal Home Video
9692,0,4678405,2004,Dash Films
21776,0,0,2004,Canal+
19592,1500000,0,2004,Dead Birds Films
13905,90,0,2004,"Jim Henson Company, The"
1944,0,0,2004,Focus Features
14198,0,0,2004,Warner Bros.
16764,0,0,2004,Scary Movies LLC
31117,0,9109322,2004,Triumph Films
1404,0,0,2004,Cinéart
23601,3000000,2037545,2004,Renaissance Films
12877,0,0,2004,Big Arty Productions
3057,0,0,2004,RTL2
15237,20000000,0,2004,Winkler Films
10838,0,0,2004,ApolloProMedia GmbH & Co. 1. Filmproduktion KG (I)
17871,0,0,2004,Home Box Office (HBO)
24747,0,0,2004,Bobby Jones Films LLC
8555,0,0,2004,Dan Films
12703,10000000,0,2004,Kinétique Inc.
44345,0,0,2004,A.C.E.
16358,0,0,2004,Artisan Entertainment
20544,0,0,2004,HBO Films
9976,0,0,2004,Satan's Little Company LLC
20200,823258,823258,2004,M6 Films
11588,8800000,0,2004,Dimension Films
25248,0,0,2004,Amaze Film + Television
238,6000000,245066411,1972,Alfran Productions
10669,2000000,46122355,1972,Elmer Enterprises
1688,1800000,9700000,1972,APJAC Productions
10784,6000000,0,1972,Bavaria Film
14881,0,6330000,1972,Malpaso Productions
811,1000000,0,1972,Trumbull/Gruskoff Productions
32613,300000,0,1972,Benmar Productions
15516,90000,0,1972,Sean S. Cunningham Films
6949,0,0,1972,Warner Bros.
11943,0,0,1972,Sanford Productions (III)
551,5000000,84563118,1972,Kent Productions
19403,0,0,1972,Carlino Productions
38939,0,0,1972,Metromedia Producers Corporation
12593,850000,0,1972,Starz Media
21711,0,0,1972,Redford-Ritchie Productions
33638,0,0,1972,National General Pictures
35280,0,0,1972,Benchmark
30566,500000,0,1972,Power Productions
16993,0,0,1972,Rastar Pictures
1891,18000000,538400000,1980,Twentieth Century Fox Film Corporation
694,19000000,44017374,1980,Peregrine
8536,54000000,108185706,1980,Dovemead Films
4488,550000,59754601,1980,Georgetown Productions Inc.
3604,35000000,27107960,1980,Starling Films
8393,0,0,1980,Mimosa Films
790,1000000,21378361,1980,EDI
11033,6500000,31899000,1980,Cinema 77 Films
40969,3500000,0,1980,Astral Bellevue Pathé
11335,20000000,0,1980,Walt Disney Productions
17169,0,70687344,1980,Malpaso Company
14807,0,0,1980,HandMade Films
37835,0,0,1980,Interstar
6028,0,11000000,1980,EMI Films
27958,0,0,1980,CiP - Europaische Treuhand AG
19494,0,0,1980,IPC Films
23954,7200000,12729678,1980,Canadian Film Development Corporation (CFDC)
16619,6000000,0,1980,Wildwood Enterprises
11337,10000000,10389003,1980,Rollins-Joffe Productions
5917,0,0,1980,First Artists
33214,0,0,1980,Recorded Picture Company (RPC)
19761,0,0,1980,Transcontinental Film Productions (London)
15119,0,0,1980,Baby Cart
36599,1000000,14796236,1980,Simcom Limited
323636,0,0,1980,National Broadcasting Company (NBC)
13783,0,0,1980,Pact Productions
5922,0,0,1980,Rastar Pictures
31703,0,0,1980,Astral Bellevue Pathé
13550,0,12000000,1980,Carolco Pictures
39176,0,0,1980,EMI Films Ltd.
42160,0,0,1980,Simon Productions
285,300000000,961000000,2007,Jerry Bruckheimer Films
675,150000000,938212738,2007,Warner Bros.
2062,150000000,623722818,2007,Pixar Animation Studios
2503,70000000,442824138,2007,The Kennedy/Marshall Company
6977,25000000,171600000,2007,Scott Rudin Productions
6479,150000000,585349010,2007,Original Film
6637,130000000,457363168,2007,Saturn Films
559,258000000,890871626,2007,Laura Ziskin Productions
5876,18000000,57096190,2007,Dimension Films
2270,70000000,135560026,2007,Ingenious Film Partners
1991,25000000,25037897,2007,Dimension Films
1571,110000000,383531464,2007,Twentieth Century Fox Film Corporation
5915,15000000,56255142,2007,River Road Entertainment
1271,65000000,422610419,2007,Legendary Pictures
1250,110000000,228738393,2007,Relativity Media
7326,7500000,231411584,2007,Mandate Pictures
1265,60000000,137587063,2007,Hal Lieberman Company
7485,61000000,95696996,2007,Di Bonaventura Pictures
4347,30000000,129266061,2007,Studio Canal
7345,25000000,76181545,2007,Ghoulardi Film Company
15212,3800000,0,2007,Metro-Goldwyn-Mayer (MGM)
4982,100000000,266465037,2007,Universal Pictures
4638,0,80573774,2007,StudioCanal
13885,50000000,152000000,2007,DreamWorks Pictures
8363,20000000,169860655,2007,Apatow Productions
6477,60000000,361366633,2007,Regency Enterprises
5559,150000000,287594577,2007,DreamWorks Animation
1267,150000000,169332978,2007,Walt Disney Animation Studios
6023,30000000,156835339,2007,Alcon Entertainment
4964,30000000,219076518,2007,Apatow Productions
3594,30000000,77566815,2007,Contrafilm
1979,130000000,289047763,2007,Twentieth Century Fox Film Corporation
4523,85000000,340487652,2007,Josephson Entertainment
1949,65000000,84785914,2007,Warner Bros.
298,85000000,311312624,2007,Section Eight
1273,34000000,95608995,2007,Imagi Animation Studios
35,75000000,527068851,2007,Twentieth Century Fox Film Corporation
6538,75000000,119000410,2007,Participant Productions
1562,15000000,64238440,2007,Figment Films
4349,70000000,86658558,2007,Forward Pass
440,40000000,41797066,2007,Dune Entertainment
1272,50000000,32017803,2007,Ingenious Film Partners
1268,25000000,229736344,2007,Working Title Films
3432,20000000,41637263,2007,Eden Rock Media
4513,30000000,75505973,2007,Dark Horse Entertainment
2268,180000000,372234864,2007,Ingenious Film Partners
5723,160000,20710513,2007,Samson Films
6145,0,39000000,2007,Castle Rock Entertainment
3489,30000000,16930884,2007,Nu Image Entertainment
4413,70000000,69766619,2007,Silver Pictures
8271,20000000,117760134,2007,DreamWorks SKG
4515,35000000,63215872,2007,United Artists
5176,55000000,70016220,2007,Lionsgate
5123,25000000,66122026,2007,CJ Entertainment
13483,86000000,14373825,2007,Open City Films
10431,25000000,40452643,2007,Current Entertainment
23827,15000,193355800,2007,Solana Films
2698,175000000,173000000,2007,Universal Pictures
3563,85000000,186072214,2007,Happy Madison Productions
1738,70000000,18211013,2007,Virtual Studios
9963,20000000,84146832,2007,Hyde Park Films
4169,0,33231264,2007,Sidney Kimmel Entertainment
663,10000000,139352633,2007,Twisted Pictures
5375,100000000,97838349,2007,Warner Bros.
10172,0,0,2007,Cube Vision
9793,15000000,0,2007,Craven-Maddalena Films
4141,39000000,26820641,2007,Angry Films
2252,51500000,55112356,2007,Serendipity Point Films
2310,70000000,195735876,2007,Shangri-La Entertainment
3638,28000000,92601050,2007,Castle Rock Entertainment
8277,0,0,2007,Rogue Pictures
9038,60000000,127766650,2007,Davis Entertainment
1620,24000000,99965753,2007,Dune Entertainment
13680,22000000,147880543,2007,Mayhem Pictures
11199,0,253625427,2007,Touchstone Pictures
285923,67000000,25037897,2007,Yer Dead Productions
7942,10000000,33000000,2007,Material Entertainment
9966,16000000,1109660,2007,Ghost House Pictures
1858,150000000,709709780,2007,DreamWorks SKG
7350,45000000,175372502,2007,Storyline Entertainment
1691,10200000,35619521,2007,Next Entertainment
1845,0,19776159,2007,Polaris Film Productions & Finance
8398,10000000,25399945,2007,Focus Films
15356,0,0,2007,Modern Girl Productions
13186,4000000,0,2007,Summit Entertainment
5857,12000000,9620399,2007,360 Pictures
2082,15000000,80253908,2007,Spectacle Entertainment Group
2977,16500000,37311672,2007,2 Entertain
278468,0,0,2007,Fuzzy Door Productions
8461,15000000,7938872,2007,Kinematograf Wien
2312,60000000,0,2007,Brightlight Pictures
4517,25000000,74237563,2007,StudioCanal
18093,0,0,2007,Granada Television
14313,0,5741608,2007,Revelations Entertainment
4858,80000000,15071514,2007,Vertigo Entertainment
2284,0,69474661,2007,FilmColony
7972,18000000,25005257,2007,Linsefilm
62931,0,0,2007,FUNimation Entertainment
14144,6000000,18197398,2007,TriStar Pictures
9911,0,0,2007,Vertigo Films
7737,45000000,147717833,2007,Davis-Films
4512,30000000,14711793,2007,Virtual Studios
1988,16000000,18928871,2007,Revolution Films
2196,9000000,46,2007,Parabolic Pictures
1683,40000000,62771059,2007,Dark Castle Entertainment
7183,60795000,73090611,2007,Revolution Studios
13614,5200000,14723313,2007,TVP S.A.
13159,20000000,0,2007,Morgan Creek Productions
9757,60000000,95673607,2007,Davis Entertainment
11172,40000000,145896422,2007,Castle Rock Entertainment
5125,27500000,24748670,2007,Level 1 Entertainment
13195,20000000,6819587,2007,Delux Productions
13161,0,0,2007,Silver Nitrate
1950,0,5761917,2007,Lonely Film Productions GmbH & Co. KG.
6973,23000000,29541790,2007,Blackfriars Bridge Films
5708,0,8159508,2007,Claraflora
10030,25000000,59192128,2007,Karz Entertainment
69315,0,0,2007,R&D TV
12994,0,0,2007,Jinks/Cohen Company
9760,20000000,86865564,2007,Regency Enterprises
13067,10000000,17500000,2007,Land Films Inc.
2274,0,0,2007,Marc Platt Productions
12435,20000000,47738099,2007,FilmColony
1257,0,69485490,2007,Gold Circle Films
14047,15000000,30226144,2007,Harpo Films
23202,12000000,0,2007,Warner Bros.
1646,21000000,41170784,2007,Jersey Films
9785,30000000,26810113,2007,Hollywood Pictures
4688,0,0,2007,Team Todd
13257,22000000,0,2007,Landscape Entertainment
15206,3500000,54947,2007,Medusa Film
2001,21000000,54926886,2007,Industry Entertainment
7979,20000000,73276047,2007,MacDonald/Parkes Productions
10294,19000000,35300645,2007,Hal Lieberman Company
7211,25000000,68377859,2007,Focus Features
14019,0,0,2007,Czar
10760,16500000,13620075,2007,Clifford Werber Productions
14636,0,8642858,2007,Sidestreet Entertainment
4787,0,0,2007,Wild Bunch
5951,0,0,2007,John Calley Productions
14125,17000000,2626800,2007,RAMCO
2959,35000000,69307224,2007,Warner Bros. Pictures
15019,24000000,9576495,2007,I Could Never Ltd.
13250,20000000,0,2007,Infinity Features Entertainment
8954,0,0,2007,Volume One Entertainment
4566,25000000,92991835,2007,Mirage Enterprises
6615,12000000,11293663,2007,Metro-Goldwyn-Mayer (MGM)
54318,45000000,103071443,2007,Ecosse Films
11835,20000000,16974459,2007,Dune Entertainment
10425,22000000,413454,2007,Millennium Films
10075,0,0,2007,Metro-Goldwyn-Mayer (MGM)
13687,0,0,2007,BaggyJoe Productions
13564,0,0,2007,Warner Premiere
13022,0,0,2007,Emu Creek Pictures
14138,700,0,2007,ProdigyMovies
13008,2000000,0,2007,Showtime Networks
8319,0,0,2007,Artina Films
14913,4500000,0,2007,Destination Films
20411,10000000,0,2007,Millennium Films
8875,2600000,0,2007,A-Mark Entertainment
1534,45000000,30822861,2007,Dune Entertainment
4771,19000000,34619699,2007,The Ladd Company
8272,0,0,2007,Cooper's Town Productions
14223,6000000,0,2007,TriStar Pictures
13957,23000000,0,2007,Spinster
6575,35000000,18317151,2007,Apatow Productions
13243,5000000,346592,2007,Eclipse Catering
3877,16000000,2849142,2007,Neal Street Productions
15069,0,0,2007,UK Film Council
13078,0,44852,2007,Upload Films
8060,12000000,0,2007,Firm Films
4520,0,0,2007,Castle Rock Entertainment
2267,0,27297451,2007,Michael Phillips Productions
13360,13000000,0,2007,Sequence Film
2355,20000000,22222308,2007,Happy Madison Productions
6639,45000000,4607608,2007,Grosvenor Park Media Ltd.
14111,0,0,2007,Film4
3902,20000000,4001121,2007,Rising Star
26700,0,0,2007,Filmax Animation
13158,0,0,2007,MTV Films
13074,0,0,2007,Yari Film Group
13470,0,0,2007,Traveler's Rest Films
14459,0,0,2007,Australian Film Finance Corporation (AFFC)
13252,25000000,0,2007,Millennium Films
5718,0,1027699,2007,Michael London Productions
8414,0,0,2007,Ironworks Productions
13501,15000000,20380,2007,Tempesta Films
9703,67000000,25303038,2007,Quinta Communications
14211,0,0,2007,Distant Horizons
13492,3000000,0,2007,Pacific Films
7006,0,0,2007,Gold Circle Films
14284,2000000,0,2007,Passion Pictures
14397,12000000,5285197,2007,Canadian Film or Video Production Tax Credit (CPTC)
15289,0,0,2007,Lost Tales Films
5595,0,0,2007,Notro Films
1989,10000000,21786738,2007,Jet Tone Production
8141,4000000,2426851,2007,Bi-polar Pictures
18893,0,0,2007,Parallel Film Productions
13949,0,0,2007,Clerkenwell Films
9997,0,0,2007,Redline Films
15434,10000000,0,2007,Pitchblack Pictures Inc.
13054,4000000,0,2007,Hanover Films
4538,16000000,24377151,2007,Scott Rudin Productions
13337,2000000,0,2007,Vox3 Films
14324,38000000,5410749,2007,Dino de Laurentiis Cinematografica
7862,0,0,2007,Babelsberg Film GmbH
14735,0,0,2007,Canal+
14424,0,0,2007,Sandbar Pictures
18755,0,0,2007,Hill's Production Services
14001,20000000,22217407,2007,Twisted Pictures
2728,0,0,2007,Vivendi Entertainment
17153,0,0,2007,Barraboy Films
2002,6500000,0,2007,StudioCanal
13640,3500000,0,2007,Warner Home Video
10822,4600000,0,2007,Killer Films
18726,0,0,2007,Sensible Films
9017,0,0,2007,Black Camel Pictures
15071,0,0,2007,Chaintron
14043,0,0,2007,Virtual Studios
10748,0,0,2007,Fragile Films
17097,825000,0,2007,Supino Pictures
14547,12,0,2007,Shaler Entertainment Pictures
1872,0,0,2007,Destination Films
13177,8000000,908847,2007,Redwood Palms Pictures
14649,0,0,2007,LGM Productions
13168,0,8768,2007,Anonymous Content
15728,500000,220151,2007,Boy Culture LLC
13258,4000000,6870249,2007,Hammer & Tongs
16516,0,0,2007,Visual Art's/Key
13491,25000000,0,2007,Telepool
24447,0,0,2007,Another Mulligan Entertainment
4629,4000000,46474,2007,Australian Film Finance Corporation
1248,50000000,82169884,2007,ETIC Films
13548,0,0,2007,Freedom Films
17317,12000000,0,2007,Hood to Hood Productions
13354,0,0,2007,Warner Bros. Animation
13538,0,0,2007,Screen West Midlands
10071,0,0,2007,TriStar Pictures
9750,0,41098065,2007,Spyglass Entertainment
4407,11000000,0,2007,Industrial Development Corporation of South Africa
16205,0,0,2007,Sound Venture Productions
14148,0,0,2007,Templar Films
14456,0,4910682,2007,Ingenious Film Partners
14126,0,0,2007,Twisted Pictures
44588,0,0,2007,Mandarin Film
14687,8000000,0,2007,Le Tax Shelter du Gouvernement Fédéral de Belgique
25218,0,0,2007,Mosaic Media Group
21935,3000000,0,2007,The Hatchery
12171,0,0,2007,Odyssey Entertainment
4283,0,10597734,2007,Sarah James Productions
14235,0,0,2007,Bac Films
13194,0,0,2007,Madhouse
11801,15000000,0,2007,FOZ
36108,0,0,2007,Cannes Film Festival
1922,0,0,2007,Samsa Film
1990,0,486021,2007,Meno Films
16725,700000,31576,2007,Shadow Shows
24786,0,0,2007,Peace Arch Films
16555,10000000,31609243,2007,"Tyler Perry Company, The"
13968,0,0,2007,Disney Channel
20224,0,0,2007,Mirror Cube Films
6535,0,4778376,2007,Pelagius Film
108176,0,0,2007,Levity Entertainment Group
14791,0,0,2007,Film Afrika Worldwide
1961,1500000,173066,2007,Image Entertainment
14877,11000000,0,2007,Voice Pictures
9867,0,0,2007,Two Roads Entertainment
20497,0,0,2007,Granada Television
12247,0,0,2007,Muskat Filmed Properties
15166,2500000,0,2007,Red Cam Studios
7992,0,0,2007,Filmstiftung Nordrhein-Westfalen
105325,0,0,2007,Walt Disney Animation Studios
16453,0,0,2007,NetFlix
17158,0,0,2007,TVA Films
14650,0,0,2007,EuropaCorp.
10247,0,0,2007,Quiet Man Productions
18556,0,0,2007,K5 Film
13068,0,0,2007,W B I Films
15261,0,0,2007,Beacon Communications
46169,0,0,2007,Disney Channel
21623,0,0,2007,Paramount Classics
19934,0,0,2007,KL Productions
348,11000000,104931801,1979,Brandywine Productions
9659,400000,100000000,1979,Mad Max Films
583,4000000,20045115,1979,Python (Monty) Pictures
9453,17500000,23438120,1979,Felix Cinematorgrafica
10654,11000000,0,1979,CIP Filmproduktion GmbH
10734,8000000,43000000,1979,Malpaso Company
16858,0,37823676,1979,Columbia Pictures Corporation
6404,0,0,1979,Werner Herzog Filmproduktion
10322,0,30177511,1979,Lorimar Film Entertainment
14035,0,0,1979,Famous Players
988,0,51718367,1979,IPC Films
6471,0,73961419,1979,Aspen Film Society
11519,35000000,31755742,1979,Universal Pictures
10373,0,0,1979,The Who Films
11121,0,0,1979,Société Française de Production (SFP)
9051,0,0,1979,Geoffrey Productions
11145,0,61801971,1979,Universal Pictures
10912,0,0,1979,Marble Arch Productions
