id,budget,revenue,release_year,keywords
11302,2000000,0,1971,original
26405,0,0,1971,based on novel
11316,0,0,1971,original
10514,6500000,0,1971,original
21717,0,0,1971,original
27236,850000,0,1971,original
36040,0,0,1971,original
482,4000000,12121618,1971,original
336,0,0,1971,original
14811,9000000,10404330,1971,original
25188,1300000,29133000,1971,original
11951,1300000,72266306,1971,original
39261,0,0,1971,original
30941,0,0,1971,original
45938,0,0,1971,original
466,2500000,0,1971,original
16328,0,0,1971,original
5920,0,0,1971,original
31906,0,0,1971,original
39043,0,0,1971,original
18047,0,0,1971,original
46845,0,0,1971,original
26513,0,0,1971,original
36850,0,0,1971,original
28801,0,0,1971,original
48211,0,0,1971,original
36492,0,28623900,1971,original
53045,0,0,1971,original
38646,0,0,1971,original
26234,0,0,1971,original
17965,0,0,1971,original
31767,0,0,1971,original
36194,100000,0,1971,based on novel
32082,0,0,1971,original
861,65000000,261317921,1990,original
769,25000000,46836394,1990,original
1573,70000000,240031094,1990,original
196,40000000,244527583,1990,original
162,20000000,53000000,1990,original
114,14000000,463000000,1990,original
242,54000000,136766062,1990,original
581,22000000,424208848,1990,original
251,22000000,505000000,1990,original
1498,13500000,201965915,1990,original
1375,42000000,119946358,1990,original
11186,13000000,35763605,1990,original
10166,0,0,1990,original
1669,30,200,1990,original
169,35000000,57120318,1990,original
2119,60000000,157920733,1990,original
2670,0,0,1990,original
379,14000000,5080409,1990,original
928,50000000,41482207,1990,original
9362,11000000,48572000,1990,original
5549,35000000,45681173,1990,original
34636,32000000,16283667,1990,original
9356,0,0,1990,original
11005,0,52096475,1990,original
11595,38000000,153518974,1990,original
10837,0,0,1990,original
9399,6000000,24078196,1990,original
17466,4000000,16853487,1990,original
12157,0,29888235,1990,original
21168,0,0,1990,original
11092,0,221303188,1990,original
2565,0,39404261,1990,original
483,9500000,14560247,1990,original
530,0,0,1990,original
11587,0,39024251,1990,original
1551,26000000,61489265,1990,original
13995,10000000,0,1990,original
10169,0,0,1990,original
17993,0,11567449,1990,original
11856,0,33461269,1990,original
2291,25000000,25965144,1990,original
1662,0,0,1990,original
9768,11000000,8266343,1990,original
19384,7000000,9229401,1990,original
8428,0,11541758,1990,original
9086,0,0,1990,original
1727,0,0,1990,original
8592,47000000,103738726,1990,original
9556,16000000,48878502,1990,original
14864,0,1293976,1990,original
8217,0,0,1990,original
19185,4200000,5835247,1990,original
18129,0,13446769,1990,original
9491,0,0,1990,original
10164,0,27575086,1990,original
9586,47000000,15691192,1990,original
10173,12000000,46044400,1990,original
47869,0,1030938,1990,original
18971,0,0,1990,original
951,15000000,201957688,1990,original
6470,22000000,0,1990,original
16384,0,0,1990,original
10168,0,0,1990,original
9558,1000000,2554476,1990,original
17009,0,20,1990,original
24016,25000000,2075084,1990,original
11309,1500000,5728953,1990,original
10729,0,0,1990,original
10847,0,0,1990,original
20701,3,16,1990,original
11510,0,1382462,1990,original
9569,10000000,47410000,1990,original
23535,0,0,1990,original
19086,0,6698361,1990,original
11135,37931000,27931461,1990,original
11077,0,0,1990,original
11630,0,0,1990,original
31676,0,0,1990,original
8996,0,0,1990,original
27274,2500000,205068,1990,original
31923,0,0,1990,original
2927,0,0,1990,original
14249,0,15645616,1990,original
20481,11000000,8862354,1990,original
32669,19000000,10000000,1990,original
25528,0,0,1990,original
9588,0,0,1990,original
28761,0,0,1990,original
41003,0,17487531,1990,original
14931,0,0,1990,original
9548,49000000,20423389,1990,original
12651,23000000,0,1990,original
24249,0,0,1990,original
15389,225000,0,1990,original
11060,0,27734391,1990,original
29514,9000000,0,1990,original
28553,0,0,1990,original
11796,0,0,1990,original
3101,0,0,1990,original
37865,0,0,1990,original
10170,22997992,0,1990,original
31225,500000,3779620,1990,original
771,18000000,476684675,1990,original
4587,31000000,35419397,1990,original
16094,2500000,26386000,1990,original
11131,0,0,1990,original
26914,0,0,1990,original
2891,0,0,1990,original
21344,0,0,1990,original
10485,0,24707633,1990,original
36843,0,0,1990,original
10264,0,20710451,1990,original
2990,0,29381956,1990,original
31597,0,0,1990,original
12230,4000000,215880014,1961,original
164,2500000,9500000,1961,original
1725,6000000,43656822,1961,original
10911,6000000,28900000,1961,original
750,0,0,1961,original
821,3000000,10000000,1961,original
19186,0,0,1961,original
30462,0,0,1961,original
16638,0,0,1961,original
16372,0,0,1961,original
990,2000000,0,1961,original
36362,5037000,14483352,1961,original
11536,4000000,0,1961,original
28501,200000,2000000,1961,original
18993,0,0,1961,original
28569,0,0,1961,original
28752,0,0,1961,original
20139,0,0,1961,original
18647,6000000,4300000,1961,original
430,3000000,4000000,1961,original
24248,0,0,1961,original
248,2900000,5000000,1961,original
43020,0,0,1961,original
28430,0,0,1961,original
28333,0,0,1961,original
29478,1500000,0,1961,original
539,806948,32000000,1960,original
966,2000000,4905000,1960,original
967,12000000,60000000,1960,original
284,3000000,25000000,1960,original
2134,750000,0,1960,original
11167,0,0,1960,original
18444,0,0,1960,original
299,0,0,1960,original
6643,0,0,1960,original
25767,0,6000000,1960,original
23220,0,0,1960,original
23439,270000,0,1960,original
37230,0,0,1960,original
43040,0,0,1960,original
1673,0,0,1960,original
31102,0,0,1960,original
12617,0,0,1960,original
24452,30000,0,1960,original
11209,0,0,1960,original
1908,0,0,1960,original
2982,0,0,1960,original
22013,0,0,1960,original
21240,0,0,1960,original
11773,200000,0,1960,original
15788,0,10000000,1960,original
39890,0,0,1960,original
1941,0,0,1960,original
103,1300000,28262574,1976,original
1366,1100000,117235147,1976,original
7340,1800000,33800000,1976,original
794,2800000,60922980,1976,original
10803,9000000,25000000,1976,original
10730,24000000,52614445,1976,original
891,8500000,70600000,1976,original
10649,9000000,46236000,1976,original
5854,2000000,7900000,1976,original
10747,3700000,31800000,1976,original
10518,6500000,21709020,1976,based on novel
5228,0,0,1976,original
10774,3800000,23689877,1976,original
11372,0,0,1976,original
5651,0,0,1976,original
6037,0,0,1976,original
11558,0,51079064,1976,original
17814,150000,0,1976,original
12268,6000000,33833201,1976,original
10640,0,0,1976,original
12584,0,0,1976,original
32037,0,0,1976,original
9878,0,0,1976,original
991,1500000,0,1976,original
19971,0,0,1976,based on novel
23761,0,0,1976,original
6883,0,0,1976,original
4780,0,0,1976,original
10786,0,0,1976,original
8446,0,0,1976,original
10970,0,0,1976,original
13549,0,0,1976,original
19610,6000000,161000000,1976,original
25241,0,0,1976,original
11422,0,0,1976,original
1723,0,0,1976,original
21241,0,0,1976,original
40440,0,0,1976,original
40043,0,0,1976,original
42245,0,0,1976,original
23479,35000000,35323292,1976,original
137,14600000,70906973,1993,original
9479,18000000,75634409,1993,original
424,22000000,321265768,1993,original
329,63000000,920100000,1993,original
9739,57000000,159055768,1993,original
788,25000000,441286195,1993,original
5503,44000000,368875760,1993,original
9386,40000000,176997168,1993,original
9800,26000000,206678440,1993,original
9571,6900000,7993039,1993,original
9593,85000000,137298489,1993,original
9559,30000000,135130999,1993,original
8005,20000000,35739755,1993,original
2758,0,48919043,1993,original
9350,70000000,255000211,1993,original
867,40000000,116300000,1993,original
1499,21,42,1993,original
11101,0,0,1993,original
531,0,0,1993,original
864,14000000,154864401,1993,original
858,21000000,227799884,1993,original
11969,25000000,56505065,1993,original
4104,0,23202734,1993,original
9024,30000000,11146270,1993,original
6075,30000000,36516012,1993,original
9255,25000000,133752825,1993,original
319,12500000,12281551,1993,original
9607,42000000,20844907,1993,original
6279,38000000,57319029,1993,original
6,0,12136938,1993,original
9944,45000000,195268056,1993,original
10057,30000000,53898845,1993,original
5550,22000000,10696210,1993,original
1587,11000000,30000000,1993,original
10909,9000000,2395231,1993,original
1607,22000000,17287898,1993,original
10440,13500000,11285588,1993,original
37094,25000000,40903593,1993,original
11528,0,32416586,1993,original
37233,42000000,270248367,1993,original
10349,15000000,10611160,1993,original
10413,0,0,1993,original
10439,28000000,39514713,1993,original
10498,0,0,1993,original
7984,13000000,65796862,1993,original
4722,13000000,428868,1993,original
1634,20000000,153698625,1993,original
10433,0,11081586,1993,original
13203,0,36448200,1993,original
26127,0,0,1993,original
8092,0,4104962,1993,original
11074,30,0,1993,original
713,7000000,116700000,1993,original
35588,35000000,18635620,1993,original
9702,35000000,0,1993,original
6878,0,0,1993,original
11971,8000000,0,1993,original
9272,17000000,44456478,1993,original
8873,0,47965000,1993,original
2019,18000000,74189677,1993,original
1245,11500000,23237911,1993,original
10436,34000000,32255440,1993,original
108,0,0,1993,original
7007,0,0,1993,original
10443,0,0,1993,original
9409,0,0,1993,original
11566,0,63000000,1993,original
10657,0,0,1993,based on novel
7305,32000000,36733909,1993,original
2246,0,46405336,1993,original
9545,0,18994653,1993,original
10285,3000000,15,1993,original
1049,0,140081992,1993,original
11520,0,0,1993,original
9644,8,27,1993,original
11982,0,0,1993,original
14534,12000000,22750363,1993,original
10445,22000000,0,1993,original
20339,0,3200000,1993,original
9612,0,0,1993,original
10438,15000000,118243066,1993,original
10655,0,25000000,1993,original
695,0,6110979,1993,original
10442,20000000,11585483,1993,original
2259,25000000,6,1993,original
12519,0,7770731,1993,original
8494,0,0,1993,original
10942,0,0,1993,original
4478,38000000,266614059,1993,original
11044,19000000,0,1993,original
2088,10000000,0,1993,original
9516,3500000,27900000,1993,original
25610,12,0,1993,original
2149,30000000,13273595,1993,original
41659,0,27484464,1993,original
31642,33000000,0,1993,original
10502,0,24760338,1993,original
10427,8000000,2000000,1993,original
15765,0,0,1993,original
23210,0,0,1993,original
31000,0,0,1993,original
11811,900000,8556940,1993,original
31578,0,0,1993,original
21845,0,53579269,1993,original
26141,0,0,1993,original
14135,750000,0,1993,original
2887,0,0,1993,original
11236,0,0,1993,original
1689,35000000,4858139,1993,original
507,1500000,418961,1993,original
2625,0,0,1993,original
8291,14000000,27515786,1993,original
25389,0,9532895,1993,original
14291,0,7266383,1993,original
34444,8000000,0,1993,original
1413,0,1499795,1993,original
25748,900000,6980986,1993,original
10419,0,5632086,1993,original
18133,0,23042200,1993,original
19931,11000000,32861136,1993,original
12121,22000000,0,1993,original
11041,0,0,1993,original
12574,0,0,1993,original
26333,0,18899204,1993,original
24126,0,0,1993,original
33408,6000000,13609396,1993,original
15613,19885552,19724334,1993,original
18890,0,9317021,1993,original
34024,0,0,1993,original
57789,0,0,1993,original
11655,0,0,1993,original
16437,5000000,0,1993,original
11198,0,0,1993,original
65137,0,3418141,1993,original
18857,0,194720,1993,original
12661,0,12416686,1993,original
41759,6000000,12974636,1993,original
18215,0,1796389,1993,original
33539,0,6574896,1993,original
27885,0,0,1993,original
11244,30,0,1993,original
10423,14000000,63513743,1993,original
12664,0,0,1993,original
19371,0,0,1993,original
28260,2000000,54207,1993,original
18773,0,0,1993,original
34723,0,0,1993,original
11143,0,0,1993,original
225804,0,0,1993,original
31503,0,0,1993,original
2047,0,0,1993,original
23470,0,4916135,1993,original
9261,1000000,6933459,1993,original
1479,68000,0,1993,original
25466,0,0,1993,original
15278,0,17953778,1993,original
25117,0,0,1993,original
9325,4000000,205843612,1967,original
37247,3000000,104397102,1967,original
12208,12000000,41744718,1967,original
667,9500000,111584787,1967,original
475,2500000,50700000,1967,original
649,0,0,1967,original
903,3000000,16217773,1967,original
11206,4000000,11000000,1967,original
3053,0,0,1967,original
30197,947000,0,1967,original
4889,0,0,1967,original
1654,25000000,45300000,1967,original
10633,2000000,27379978,1967,original
25934,640000,0,1967,original
1879,4000000,56666667,1967,original
26912,0,0,1967,original
18900,3500000,0,1967,original
25560,0,0,1967,original
16081,18000000,9000000,1967,original
27945,0,0,1967,original
3055,5000000,50000000,1967,original
17887,0,0,1967,original
5767,0,0,1967,original
26039,0,0,1967,original
27277,0,6000000,1967,original
2984,3500000,2000000,1967,original
34038,0,0,1967,original
18627,0,0,1967,original
18209,0,0,1967,original
135,0,0,1967,original
24816,0,0,1967,original
32489,0,0,1967,original
3104,0,0,1967,original
48784,200,0,1967,original
42694,0,0,1967,original
24130,0,0,1967,original
657,2500000,78898765,1963,original
9078,0,0,1963,original
571,2500000,11403529,1963,original
4808,4000000,13474588,1963,original
8095,31115000,57750000,1963,original
11576,9400000,0,1963,original
936,0,10878107,1963,original
5925,4000000,5000000,1963,original
11772,0,0,1963,original
9960,0,0,1963,original
2690,0,0,1963,original
751,0,0,1963,original
21143,750000,0,1963,based on novel
24748,0,0,1963,original
5769,1000000,0,1963,original
15875,0,0,1963,original
25504,0,0,1963,original
27759,17000000,10000000,1963,original
31655,0,0,1963,original
2593,0,0,1963,original
18331,0,0,1963,original
15263,0,0,1963,original
11533,1000000,0,1963,original
32569,0,0,1963,original
26535,0,0,1963,original
42987,0,0,1963,original
38805,0,0,1963,original
4025,0,0,1963,original
39222,0,0,1963,original
679,18500000,131060248,1986,original
8009,16000000,5900000,1986,original
792,6000000,138530565,1986,original
744,15000000,356830601,1986,original
9377,6000000,70136369,1986,original
235,8000000,52287000,1986,original
9318,0,0,1986,original
4978,0,84542002,1986,original
9426,15000000,60629159,1986,original
10068,17000000,6735922,1986,original
9994,14000000,82424789,1986,original
11483,40000000,1641825,1986,original
9710,0,0,1986,original
2605,0,40697761,1986,original
793,6000000,8551228,1986,original
168,24000000,133000000,1986,original
10658,37000000,37962774,1986,original
6978,25000000,11000000,1986,original
11873,13800000,52293982,1986,original
